Romantic holiday meal,OMG! Rotisserie,2020-08-23,2020-09-23,12
Romantic day item,Nielsen's Frozen Custard,2020-06-12,2020-08-12,8
Chill holiday food,Farmer Boys,2020-04-04,2020-08-30,18
Blue quarantine order,Granny's Drive-In,2020-09-08,2020-09-24,12
Smart rest item,Dual - Carls / Grn Burrito 1100654,2020-04-04,2020-06-17,8
Amazing home meal,A&W/Long John Silvers,2019-12-22,2020-03-01,12
Perfect home item,AJ's Hotdogs & Gyros,2019-11-28,2020-09-25,5
White vacay meal,Quiznos,2020-03-26,2020-09-13,15
Hot vacay snack,Eagan's Drive-In,2019-12-19,2020-07-21,12
Amazing day order,Blake's Lotaburger,2019-11-12,2020-10-20,10
Cool day item,McDonalds,2020-02-06,2020-03-03,12
Smart holiday meal,Breadeaux Pizza,2020-02-15,2020-07-02,15
Cool day snack,A&W All-American Foods,2020-02-22,2020-02-24,12
Cool rest order,Papa John's,2019-11-08,2020-02-09,15
Cool vacay snack,SONIC Drive In,2020-02-15,2020-10-07,10
Super grab meal,Arbys,2020-06-12,2020-08-05,10
Great grab food,Steak-out,2019-12-19,2020-06-28,12
Blue vacay food,Pizza Express,2020-04-01,2020-06-10,12
Good quarantine meal,Burger King Salou,2019-11-05,2020-04-06,15
Crazy rest order,Bb&t,2020-07-13,2020-10-12,2
Blue day item,King Grill,2020-05-11,2020-06-18,15
Great quarantine item,The People Connection,2020-02-15,2020-04-01,15
Blue quarantine meal,Love's,2020-03-28,2020-07-18,18
Great day snack,Hungry Andy's,2019-12-16,2020-10-04,15
Chill stay meal,Charlie Browns,2020-07-24,2020-08-03,15
White rest order,World Wrapps,2019-12-09,2020-07-11,15
Good rest meal,Pop-A-Nugget,2020-05-16,2020-10-22,12
Romantic quarantine food,BGR - The Burger Joint,2019-11-10,2020-09-07,12
Cool grab snack,Geno's Fast Break,2020-06-08,2020-10-26,12
Crazy grab item,Wings And Philly,2020-04-02,2020-08-17,18
Great day item,Dairy Queen Grill & Chill,2020-02-06,2020-04-21,5
Chill home order,Bravo Tacos,2020-02-24,2020-09-16,18
Amazing stay meal,The Press Club,2020-05-26,2020-07-31,5
Cool quarantine food,KFC - Kentucky Fried Chicken,2020-01-09,2020-08-15,10
Super grab food,Port of Subs,2019-11-08,2019-12-09,15
Cool day item,Captain D's,2019-12-04,2020-03-22,5
Chill vacay item,Charleys Philly Steaks,2020-05-29,2020-10-19,12
Romantic rest order,Blake's LotaBurger,2020-06-05,2020-07-22,5
Amazing day snack,Coop DeVille,2020-02-06,2020-05-29,15
Romantic home food,A&w Restaurant,2019-11-17,2020-05-31,10
Crazy stay food,Costa Vida,2019-11-15,2020-10-15,8
Perfect home meal,Carls Jr,2020-04-09,2020-10-12,8
White stay meal,Wienerschnitzel,2020-02-22,2020-04-06,2
Hot quarantine meal,Kum Go,2019-11-17,2020-01-08,12
Perfect stay meal,Qdoba Mexican Grill,2020-03-26,2020-05-04,15
Cool stay food,BIG & little's Restaurant,2020-05-19,2020-06-11,5
Crazy stay item,Shoney's on the Go,2020-07-10,2020-08-08,18
Romantic home order,Lee's Famous Recipe Chicken,2019-12-15,2020-10-07,12
Special day order,Chick-fil-a Truett's Luau,2020-07-01,2020-09-30,2
Blue home snack,Fallguys Burger Company,2020-03-09,2020-10-22,10
Great quarantine food,Dairy Freeze,2020-09-07,2020-10-12,10
Cool rest item,Mcdonald's - Walmart,2020-02-18,2020-06-10,12
Blue rest item,Culvers,2020-06-20,2020-07-18,12
Romantic grab order,Checker's,2020-07-20,2020-09-28,15
Great vacay order,King Grill,2019-11-07,2019-11-11,12
Great quarantine food,Blake's LotaBurger,2019-12-13,2020-06-10,18
Perfect stay order,Wendys,2020-04-03,2020-05-31,12
Chill rest order,Skyline Chili,2020-07-10,2020-08-28,10
Crazy rest snack,Yum Brands Inc,2020-06-29,2020-10-22,12
Crazy grab order,Peking Wok,2020-08-16,2020-09-10,10
White quarantine food,AJ's Hotdogs & Gyros,2020-04-02,2020-05-01,10
Super vacay meal,Church's Chicken,2019-12-05,2020-05-06,12
Cool holiday snack,Checker's,2020-05-22,2020-08-11,10
Super grab food,Moe's Southwest Grill,2020-06-10,2020-07-10,5
Amazing vacay snack,Cook-Out,2020-04-29,2020-10-21,15
Crazy quarantine food,Au Bon Pain,2020-07-21,2020-10-15,15
Super day order,Osgood's,2020-01-02,2020-05-26,12
Blue home snack,Bobby's Burger Palace,2020-04-06,2020-09-26,5
Smart quarantine meal,Lime Ricky World,2020-01-20,2020-07-06,2
Hot grab food,Carl's Jr.,2019-11-23,2020-01-13,15
Hot home order,Custard Hut & Pizza,2019-11-12,2020-01-20,12
Chill holiday item,Charkies,2020-03-20,2020-05-17,10
Smart stay meal,Dairy Queen Grill & Chill,2019-11-09,2019-12-28,15
White rest item,Eagan's Drive-In,2020-07-01,2020-09-10,10
Hot rest order,Everest,2020-09-26,2020-10-30,2
Hot holiday item,Ivar's Seafood Bar,2020-03-29,2020-10-05,12
Blue home order,Tom & Jerry's,2019-12-04,2020-10-11,15
Smart rest item,Coop DeVille,2020-02-04,2020-04-17,8
Blue vacay order,Spangle's,2020-05-17,2020-10-22,15
Romantic stay item,Pita Pit,2020-01-13,2020-02-19,15
Chill holiday item,City Bites,2020-05-25,2020-07-14,10
Perfect holiday food,Arctic Circle,2020-05-21,2020-09-16,5
Perfect vacay meal,Rubio's,2020-03-24,2020-05-13,10
Crazy day snack,BIG & little's Restaurant,2020-05-04,2020-09-20,10
White day snack,B. Good,2020-06-17,2020-06-26,10
Special holiday snack,Roy Rogers,2020-08-28,2020-10-21,2
Blue vacay meal,Mr Char-Burger,2019-11-02,2019-11-28,10
Great stay snack,Popeye's,2020-03-20,2020-08-24,12
Smart rest meal,Port of Subs,2020-04-09,2020-08-30,10
Crazy quarantine meal,Rush's,2020-06-15,2020-10-03,2
Crazy holiday item,Backyard Burgers,2019-11-01,2020-09-25,10
Blue home item,Bb&t,2020-02-18,2020-09-26,15
Smart vacay snack,Cousins Subs of Green Bay - Oneida St. & Ramada Way,2020-01-24,2020-02-06,15
Blue stay snack,DQ Woodlands,2020-03-20,2020-08-11,15
Cool quarantine item,Baskin-Robbins,2020-04-06,2020-09-11,18
Great rest food,Papa John's Pizza,2020-03-22,2020-09-23,5
Amazing vacay food,Woody's Sloppy Dogs,2019-12-15,2020-10-17,10
Crazy grab meal,Einstein Bros Bagels,2020-07-13,2020-10-17,5
Special grab snack,Dairy Queen Grill & Chill / Orange Julius,2019-11-10,2020-09-16,10
Smart stay meal,Chick-fil-A,2020-01-06,2020-06-07,10
Super quarantine meal,Popeyes Louisiana Kitchen,2019-11-18,2020-05-31,12
Good home order,Love's,2020-01-12,2020-01-26,15
Romantic home meal,Pal's Sudden Service,2020-05-05,2020-06-22,15
Special day order,Subway (johnson) @ Jonesboro,2020-03-02,2020-09-05,10
Amazing stay food,Blimpie,2019-11-15,2019-12-25,10
Amazing stay order,Charleys Philly Steaks,2020-04-14,2020-05-17,12
Cool day snack,JCW's,2020-02-29,2020-06-20,18
Chill day order,Cousins Subs,2019-11-19,2019-12-16,8
Perfect vacay item,Mariu Kebabberia Gastronomica,2020-06-12,2020-06-30,12
Cool rest food,Long John Silvers,2020-04-08,2020-08-23,15
Blue day meal,Whataburger,2020-03-20,2020-09-06,10
Romantic vacay food,Charkies,2019-11-15,2020-03-20,10
Blue rest food,China King,2020-02-24,2020-04-15,10
Smart rest snack,Crystal Restaurant,2020-01-28,2020-03-16,10
Perfect day meal,Twisters,2019-11-17,2020-01-10,15
Perfect home order,7-11,2019-11-03,2020-04-29,15
Good vacay snack,31st Avenue Gyro,2020-04-11,2020-04-25,15
Romantic stay order,Fab Wings N Burgers,2020-02-07,2020-07-04,10
Romantic rest snack,Skyline Chili,2020-05-21,2020-09-16,5
Great grab meal,Char-Grill,2020-02-22,2020-04-01,18
Perfect quarantine food,Costa Vida,2020-06-04,2020-10-22,10
Special holiday order,D'angelo Grilled Sandwiches,2020-03-06,2020-04-11,10
Super vacay order,Red Robin Gourmet Burgers,2019-11-09,2020-06-12,18
Hot quarantine order,Eagan's Drive-In,2019-12-16,2020-10-27,5
Hot home meal,Wienerschnitzel,2019-11-30,2020-07-08,10
Blue holiday item,Subway Guitars,2020-09-25,2020-09-30,10
Special quarantine item,Slim Chickens,2020-05-29,2020-06-15,18
Smart quarantine food,Wingstop,2019-12-17,2020-03-08,2
Special rest item,Twisters,2019-12-25,2020-08-28,15
Perfect rest item,Blake's Lotaburger,2019-11-26,2020-02-22,15
Hot stay meal,Rich's Mighty Fine Burgers Grub,2020-03-16,2020-09-05,8
Chill stay snack,The People Connection,2020-09-25,2020-10-12,2
Cool day food,Tellers Tap Room & Kitchen,2020-01-31,2020-05-29,10
Good day meal,Port Of Subs,2020-07-29,2020-08-05,12
Super rest order,Chicago Union Station Food Court,2020-01-11,2020-07-03,2
Amazing home snack,Tudor's Biscuit World,2020-05-14,2020-08-08,8
Romantic holiday food,LocoL,2020-02-29,2020-03-22,5
Special quarantine item,Rally's,2020-07-31,2020-10-01,10
White grab order,Sunrise Cafe,2020-03-29,2020-09-16,12
Perfect rest order,Sconecutter,2020-03-22,2020-04-28,12
Super vacay order,Famous Dave's,2019-12-28,2020-09-26,12
Hot vacay snack,Tubby's Grilled Submarines,2020-03-16,2020-07-26,5
Hot holiday order,Windmill Gourmet Fast Foods,2020-04-25,2020-10-07,15
Crazy stay order,Subway Guitars,2019-11-10,2020-07-10,12
Great rest snack,Eagan's Drive-In,2019-11-01,2020-09-07,12
Good vacay snack,El Tarasco Mexican Food,2019-11-08,2020-09-13,12
Special home meal,BIG & little's Restaurant,2019-11-23,2020-09-27,15
Special rest item,Crispy Chicken & Seafood,2019-11-17,2020-05-02,5
Hot vacay snack,Boston Market 381,2020-02-24,2020-07-08,15
Hot quarantine item,Toppers Pizza,2020-06-17,2020-08-30,12
Amazing home meal,Moe's Original Bar B Que,2019-12-19,2020-09-13,18
Cool vacay meal,Foster's Freeze,2019-12-01,2020-04-18,12
Blue holiday item,The Break Away Sports Cafe,2019-11-17,2020-09-28,8
Special grab item,LocoL,2020-10-17,2020-10-26,12
White holiday snack,Arby's,2020-01-03,2020-07-02,10
Hot vacay food,Pizza Hut Wingstreet,2020-07-16,2020-08-29,12
Great day item,Maria's Fry Bread & Mexican Food,2019-11-14,2020-01-23,15
Cool stay snack,Capriotti's Sandwich Shop,2019-11-01,2019-11-15,18
Romantic home meal,Taqueria,2020-04-08,2020-06-12,8
Great grab item,Mcdonald's #25557,2020-02-03,2020-10-20,12
Blue stay food,Granny's Drive-In,2020-01-05,2020-02-20,8
Smart holiday food,Omelette House,2020-05-10,2020-07-07,18
Great rest food,Pop-A-Nugget,2020-09-11,2020-09-23,15
Amazing quarantine snack,Subway - Bell's Ferry,2020-05-23,2020-06-18,15
Blue holiday snack,Culvers,2020-02-15,2020-05-26,10
Super vacay meal,Taco Del Mar,2020-08-16,2020-10-05,10
Great stay food,Thrasher's French Fries,2019-11-16,2020-05-04,5
Chill vacay snack,Subway Sandwiches,2020-05-10,2020-10-11,15
Amazing grab meal,Taco Delight,2019-12-27,2020-10-02,10
Amazing stay snack,Bamboo Bistro,2020-03-11,2020-10-07,15
Hot home food,Kings Contrivance Jewelers,2020-03-20,2020-05-22,10
Cool home item,Tropical Smoothie Cafe,2019-11-17,2020-08-11,12
Great rest item,Jimmy Johns,2020-02-06,2020-04-27,10
Blue vacay food,Dual - Carls / Grn Burrito 1100654,2020-03-01,2020-10-26,12
Special vacay order,KFC - Kentucky Fried Chicken,2020-02-24,2020-04-29,8
Crazy day item,Nick's Gyros,2020-10-11,2020-10-16,8
Great stay food,31st Avenue Gyro,2020-07-02,2020-10-08,15
Amazing grab meal,Frugals,2020-06-02,2020-09-13,12
Special stay food,name,2020-04-03,2020-04-21,18
Perfect day item,Lenny's Sub Shop,2020-02-29,2020-09-25,12
Crazy home order,Chipotle Mexican Grill,2019-12-27,2020-10-11,2
Hot home snack,Hardee's / Red Burrito / Dough Boys,2020-03-21,2020-10-22,10
Perfect vacay order,McDonalds,2019-11-26,2020-09-12,12
Smart rest food,Little Caesar's Pizza Smithfield,2020-04-09,2020-06-30,15
Good holiday meal,Fazoli's,2020-01-24,2020-08-28,10
Hot stay item,Hot Dog On A Stick,2020-02-19,2020-07-21,10
Cool vacay meal,Pollo Tropical,2020-06-28,2020-09-30,18
Amazing holiday food,Dual - Carls / Grn Burrito 1100654,2020-03-21,2020-07-31,12
Great vacay snack,Mcalister's Deli,2020-02-14,2020-10-06,8
Cool day snack,Siam To Go,2020-01-13,2020-06-06,18
Romantic vacay item,Aw Restaurant,2020-01-11,2020-08-04,18
Hot stay food,Nino's Pizza,2020-04-05,2020-05-06,18
Perfect day snack,Alice's,2020-02-23,2020-06-02,8
Great vacay meal,Mariu Kebabberia Gastronomica,2020-03-02,2020-04-16,15
Chill quarantine meal,Subway Guitars,2020-01-30,2020-04-14,10
Crazy rest meal,Cody's Cafe,2019-11-30,2019-12-16,2
Good vacay snack,China Buddha Inn II,2020-03-05,2020-07-04,5
Chill day food,OMG! Rotisserie,2020-01-24,2020-02-18,10
Amazing rest meal,Pei Wei,2020-02-24,2020-05-26,18
Crazy day order,Hoka Hoka Bento,2020-06-30,2020-09-29,15
White home snack,Hoka Hoka Bento,2019-12-26,2020-09-19,12
Super home item,Snack Shack,2019-11-03,2020-03-11,5
Perfect home food,OMG! Rotisserie,2020-05-14,2020-07-18,5
Smart grab food,A&W All American Food,2020-01-15,2020-07-20,2
Blue vacay order,Blondies,2019-11-10,2020-05-10,12
Great holiday snack,Hunam Garden,2020-01-23,2020-04-12,15
Good home snack,Burgerville,2019-12-25,2020-04-02,15
Great home snack,Bamboo Bistro,2020-07-07,2020-07-23,18
Great quarantine item,Wings N' More Wings,2020-07-21,2020-07-27,15
Super day meal,White Castle,2020-04-06,2020-05-21,10
Great holiday meal,South-A-Philly Steaks and Hoagies,2019-11-22,2019-12-27,15
Chill stay item,Subway Citgo of Quarryville,2019-12-04,2020-07-21,5
White grab food,Mc Donalds,2020-10-19,2020-10-22,15
Super day meal,KFC,2019-12-28,2020-08-05,10
Cool vacay item,Baja Fresh,2019-12-12,2019-12-30,12
Cool vacay food,Jim's Coney Island,2019-11-18,2019-12-29,10
Good quarantine meal,Mcdonalds,2020-05-13,2020-09-25,10
Great rest food,Jamba Juice,2019-12-21,2020-04-29,15
Special quarantine meal,Blakes Lotaburger,2020-10-15,2020-10-22,18
Romantic grab meal,Wings N' More Wings,2020-04-11,2020-05-29,15
Blue stay snack,Baskin-Robbins,2020-03-06,2020-05-26,10
Blue quarantine food,Subway,2020-02-20,2020-03-20,10
White vacay meal,Pick Up Stix,2020-02-09,2020-04-17,2
Blue home item,B. Good,2020-01-07,2020-01-26,5
White vacay food,Everest,2020-01-06,2020-04-24,15
Special vacay order,B Z Breakfast Burgers Beyond,2020-08-19,2020-10-22,15
White quarantine snack,Pop-A-Nugget,2020-02-02,2020-04-14,8
Hot holiday food,Penn Station East Coast Subs,2020-06-08,2020-07-21,10
Crazy quarantine snack,BGR - The Burger Joint,2019-11-30,2020-02-26,15
White grab order,Checker's Hamburgers,2020-08-16,2020-09-25,18
Crazy rest snack,Chick-fil-a Orange Avenue,2020-06-05,2020-06-15,5
Super grab food,DQ Grill & Chill,2020-03-03,2020-06-05,10
Good vacay item,Subway Sandwiches,2019-12-10,2020-08-25,12
Good holiday order,Pizza Hut Wingstreet,2020-07-08,2020-10-17,15
Smart rest meal,QDOBA Mexican Eats,2019-12-28,2020-02-10,10
Cool holiday snack,Taco Bell/Pizza Hut Express,2020-02-13,2020-09-05,15
Cool holiday meal,Great Steak And Potato Co,2020-07-11,2020-10-05,12
Blue rest order,Mazatlan Mexican Restaurant,2019-11-10,2020-05-25,8
Chill day item,Chipotle Mexican Grill,2019-12-05,2020-02-18,12
Cool vacay snack,City Bites,2020-02-07,2020-07-11,18
Crazy day snack,L&L Hawaiian Barbecue,2019-12-18,2020-04-09,8
Romantic day item,Cook-Out,2020-03-29,2020-06-14,18
Super rest food,Cherry Hill Drive In Ice Cream,2020-06-05,2020-06-12,10
Special day item,Tellers Tap Room & Kitchen,2019-12-16,2020-08-11,18
Blue rest order,Jollibee,2020-05-10,2020-10-17,18
White day meal,BIG & little's Restaurant,2020-01-14,2020-06-06,10
Perfect holiday meal,Islands Restaurant,2019-11-17,2020-10-11,12
Good day food,Bob Evans Restaurant,2019-11-06,2020-10-26,5
Good vacay order,Zip's Hamburgers And Fish,2020-03-04,2020-06-04,15
Perfect rest food,Maria's Fry Bread & Mexican Food,2019-12-11,2020-07-10,15
Crazy holiday food,Music City Subs,2020-02-02,2020-06-12,5
Super day order,Italian Pizzeria Restaurant,2019-12-26,2020-08-23,15
Amazing quarantine order,Hometown Buffet,2019-11-11,2020-08-19,12
Blue grab snack,Pop-A-Nugget,2020-10-13,2020-10-27,10
Cool quarantine meal,Auntie Anne's,2019-12-09,2020-05-20,10
White rest food,Cody's Cafe,2020-03-31,2020-07-04,12
Hot rest item,Popeye's Chicken,2020-05-22,2020-06-11,10
Chill stay snack,Bb&t,2019-11-25,2020-07-18,10
White stay order,Paesano's,2020-06-05,2020-08-12,2
Great stay order,Cinnabon,2020-09-20,2020-10-24,5
Blue vacay meal,Simmies Arirang Hill Cheese Steak,2020-03-15,2020-08-08,18
Good day order,Jimmy John's Gourmet Sandwiches,2019-12-19,2020-06-14,5
Hot vacay food,Isabella's Pizzeria,2020-04-16,2020-06-14,10
Perfect vacay food,Dairy Queen - Round Rock,2020-06-11,2020-06-14,12
Cool home meal,Schlotzsky's,2019-11-15,2019-11-17,8
White stay order,Islands Restaurant,2020-06-09,2020-10-23,5
Perfect stay order,Panda,2020-03-06,2020-04-11,10
Cool rest order,Hot Dog On A Stick,2019-12-03,2020-09-08,2
Special stay meal,Tom's Grill,2020-07-24,2020-09-12,18
Great stay food,Steak-out,2020-01-09,2020-07-27,8
White rest snack,Chris' Drive-In,2020-05-29,2020-09-06,10
Blue stay order,Lee's Oriental Martial Arts,2020-05-10,2020-08-27,15
Cool quarantine meal,Royal Buffet,2020-02-09,2020-08-03,12
Special holiday item,Taco Bueno,2020-08-17,2020-10-17,10
Perfect vacay snack,Runza,2020-05-26,2020-06-29,12
Blue holiday meal,Whataburger,2020-02-19,2020-04-23,10
Chill stay item,Hermosa,2020-07-21,2020-09-11,5
Perfect grab meal,Chuck Wagon,2020-01-13,2020-02-21,15
White grab item,Smoothie King,2019-11-05,2020-10-22,8
Cool rest snack,Boston Market,2019-11-01,2020-01-02,10
Blue holiday meal,Mario's Natural Roman Pizza,2019-11-12,2020-07-13,12
Smart vacay meal,Handy's Lunch,2019-12-25,2020-06-15,12
Romantic grab food,Baskin-Robbins,2020-06-02,2020-08-07,15
Good rest order,D'Angelo Grilled Sandwiches,2020-01-13,2020-03-26,15
Hot grab meal,Ny Chicken Fish,2020-05-13,2020-05-15,12
Super day food,Dunkin' Donuts,2020-02-21,2020-10-24,10
Crazy rest meal,In-A-Tub,2020-04-23,2020-09-02,15
Romantic rest snack,Burgerville,2020-01-12,2020-04-02,10
Special stay order,P. Terry's,2020-06-16,2020-06-23,12
Good quarantine item,Famous Dave's,2020-10-17,2020-10-18,10
Perfect holiday snack,Dual - Carls / Grn Burrito 1100654,2020-02-28,2020-10-17,12
Chill rest food,Richie's Restaurant,2020-05-10,2020-05-22,10
Chill quarantine snack,Custard Hut & Pizza,2020-06-20,2020-10-10,12
Chill grab snack,Chick-fil-a Superstition Springs Center,2020-05-11,2020-10-07,10
Good vacay meal,Integrated Therapy Specialists: Arnold D Larson,2019-11-01,2019-11-24,8
Special stay food,Boston Chowda Company,2020-01-28,2020-05-06,18
Blue day food,Dairy Isle,2020-03-14,2020-08-16,10
Perfect day meal,Wingstreet,2020-02-15,2020-03-20,2
Special home order,LocoL,2020-04-29,2020-05-06,12
Good day food,Scoopers,2020-04-01,2020-05-25,15
Hot rest food,The Break Away Sports Cafe,2020-04-17,2020-09-27,8
Chill stay item,Subway (johnson) @ Jonesboro,2020-05-29,2020-07-30,10
Crazy quarantine item,A&W All-American Food,2020-02-23,2020-10-12,15
Chill quarantine order,Chick-fil-A,2020-09-25,2020-10-19,12
Blue vacay snack,Chickenow,2019-11-18,2020-06-09,12
Amazing rest food,Mazatlan Mexican Restaurant,2019-11-12,2020-02-18,18
Great grab meal,Chickenow,2020-02-22,2020-09-23,2
Cool grab item,Cinnabon,2020-03-14,2020-05-26,18
Good grab snack,Five Guys,2020-06-18,2020-07-13,5
Perfect day meal,Chipotle Mexican Grill,2020-05-02,2020-09-08,10
Great day item,Krystal,2019-12-01,2020-02-07,18
Great holiday meal,Fosters Freeze,2020-05-25,2020-08-10,12
Cool day food,Raising Cane's Chicken Fingers,2020-06-27,2020-09-20,18
Romantic home food,J J Fish and Chicken,2020-04-05,2020-06-16,12
Perfect rest meal,Dino's Gyros,2019-11-05,2020-02-09,2
Crazy home order,Iceberg Drive Inn,2020-06-17,2020-09-28,5
Romantic quarantine item,Sonic Drive In,2020-02-06,2020-07-24,18
Great day meal,Loco Moco Drive-Inn,2019-12-16,2020-04-11,15
Perfect vacay food,Port of Subs,2019-11-23,2020-03-09,10
White quarantine order,Froots,2020-01-12,2020-02-15,15
Cool vacay order,Ziti's Italian Express,2019-11-26,2020-09-12,2
White vacay meal,Spangle's,2020-03-22,2020-04-23,2
Amazing grab food,Mcdonalds,2020-02-19,2020-06-17,10
Perfect vacay meal,Sunrise Cafe,2020-05-20,2020-06-17,5
